ID,Population_Density,Perc_Housing_Single_Family,Mean_Commute_Time,Percent_Properties_Commercial,Med_Housing_Value,Med_Housing_Year_Constructed,Perc_Housing_Furnace_5_Years,Number_Code_Citations
1109132,7993.619642,0.40608788,17.5661942,0.377070079,189071.5913,1940.381589,0.552111233,21.94420787
1043721,8674.833994,0.391618456,19.32028146,0.408656794,141820.7992,1938.801721,0.55011191,26.23311465
1258468,8145.962996,0.402322627,20.03742269,0.371438408,208262.9169,1920.179381,0.505023284,20.96051859
1279129,7820.005523,0.483886865,17.96894673,0.477739653,204693.2905,1955.671465,0.530457744,22.18962854
991701,8369.41217,0.404078243,18.81397337,0.400648256,230560.6113,1940.494842,0.57627227,23.70545834
697113,8413.853001,0.380638499,16.19393713,0.396367613,206450.7626,1946.948973,0.5989108,21.34992298
943527,8127.450439,0.497734826,20.60767604,0.349804543,262232.5921,1950.000209,0.622538411,25.30788158
759315,8733.939732,0.39063232,18.24991118,0.396393242,225270.1343,1924.807378,0.487627444,31.04847887
612043,7660.112201,0.438302569,20.91539012,0.435867608,247338.3181,1952.60421,0.608469643,13.53076061
783030,8208.360677,0.420546602,20.07236489,0.375290761,208399.6259,1954.000923,0.592280483,22.64884785
881963,8006.769248,0.38375199,20.60776794,0.421371686,228428.2778,1936.398126,0.56659625,29.10511205
649575,8359.958058,0.398969105,19.10302438,0.409806019,238908.2866,1931.77406,0.521101869,28.64452986
1047822,8597.423842,0.372363611,14.35985889,0.401234563,183868.1682,1926.754055,0.596070695,27.66063617
1292414,8685.843346,0.416294013,20.37788596,0.379132393,225743.4904,1934.536243,0.535401615,23.88979288
957899,8056.01971,0.421521492,22.25347575,0.423432292,225789.4052,1934.646854,0.557354781,31.00893503
1252184,7981.164997,0.464838528,21.6931458,0.406912684,163227.727,1945.503161,0.535927184,22.45483743
156467,8525.003648,0.357936978,19.77801069,0.385040569,231734.5851,1938.825656,0.569336047,15.28900337
1355353,8553.266694,0.349005512,16.85857069,0.458856653,189203.2089,1931.912537,0.529933781,24.33714418
1346033,8398.887507,0.370171286,19.24202343,0.416969674,140484.1729,1944.634655,0.531915357,17.80475103
676113,9122.869888,0.369191544,18.38162308,0.408684847,212389.6777,1944.429846,0.522780474,20.51032381
653980,7589.389422,0.426859678,15.37628084,0.424163595,190943.09,1933.608649,0.516614869,24.77519167
920512,8283.432753,0.35744902,14.89734393,0.477672271,178870.2783,1936.124575,0.53486494,24.92569035
1155897,8644.920457,0.358812194,20.51846199,0.312634145,181177.1496,1944.661584,0.555742761,22.50457763
1399613,7991.835612,0.408403677,17.8299558,0.421663428,116992.264,1926.74143,0.512832448,31.40623587
896741,6830.344567,0.484929608,18.87127555,0.417408,166631.5578,1931.472458,0.543848523,22.50846366
1010146,8024.495415,0.417588853,18.51426247,0.381629937,200135.7768,1933.109235,0.467596984,20.91938031
1054622,8297.668812,0.390565118,17.82423842,0.435974495,234366.9191,1929.416262,0.531681431,25.36203254
800735,7535.645477,0.447294843,17.14677098,0.397006366,221023.2502,1932.019407,0.508340992,20.99682087
480041,7479.989427,0.451469394,15.98085822,0.421104164,233800.8493,1925.690969,0.489044393,31.00517846
1198868,8463.082287,0.391841239,17.77437289,0.407485881,171755.1519,1960.670589,0.606988957,14.47642804
129767,7771.069354,0.456072737,18.50511112,0.424537629,202308.3269,1943.311699,0.545450751,27.78258442
1155350,7388.908629,0.443239667,20.2358584,0.393456872,220516.3168,1919.158233,0.466605922,23.47467047
408654,8051.407413,0.44971047,15.63786338,0.426272109,198933.7969,1923.957088,0.514861371,25.44756992
1068011,8198.962874,0.420288065,13.91711307,0.428667418,162042.0529,1938.906614,0.599598064,16.12305234
459990,7547.531322,0.520985817,19.4704384,0.447589263,281218.6462,1936.86037,0.520228357,23.88014458
1174341,7845.368761,0.486819206,18.02603041,0.394723508,207570.6793,1928.477472,0.54892148,26.83383943
146766,7821.507126,0.442702422,17.85841658,0.373903753,227155.3089,1950.405849,0.549991322,19.92704615
1369995,8577.172105,0.367510029,18.49352049,0.432019031,121582.4695,1928.124129,0.501069146,30.64944856
985663,7675.058017,0.458028441,17.0610303,0.40791459,205669.3042,1930.444246,0.532146575,18.52801656
417717,8779.556197,0.372263312,17.75304867,0.443456592,211860.5934,1937.348807,0.519421496,15.97931799
1051722,7804.65019,0.438990948,17.58928563,0.427546811,171727.9604,1944.827659,0.559140946,16.03445885
1088714,7926.945536,0.431750004,17.51073739,0.446201184,194157.2966,1958.305844,0.620581067,19.79824908
642154,7456.169816,0.506587809,17.76153961,0.37967978,165835.7009,1944.760191,0.551004822,17.50818967
945620,9165.266155,0.315419585,15.15424669,0.479958003,202331.1205,1952.623665,0.644026797,18.43013954
1224405,7769.247944,0.427651787,16.08967824,0.413739412,159129.6324,1931.308792,0.495385709,23.64752464
678536,7845.226988,0.430144355,18.96649519,0.371238988,171451.5693,1937.790332,0.519954388,25.98667286
1332248,8258.211895,0.38104376,17.63609491,0.450401578,238741.3949,1942.149604,0.534225984,21.80237391
452317,7128.140698,0.451785975,14.0524557,0.446219163,173259.624,1937.6841,0.516312972,20.65894362
853996,8727.046366,0.387748893,19.65242687,0.405155882,220918.3661,1918.831286,0.48223313,18.39387235
792684,7214.707379,0.446434953,19.11450221,0.356582258,173523.2804,1954.826421,0.5821939,21.37213977
871508,8375.059162,0.390721578,18.97509654,0.42689826,195881.7969,1951.560229,0.568121371,21.2436266
607135,8652.640647,0.373385213,17.95833371,0.438665547,201090.9466,1939.411759,0.536806773,19.34305852
1199914,7979.22564,0.48265934,16.46423984,0.417301312,181621.2258,1918.916245,0.449270346,30.42819064
244257,7899.969207,0.468738713,18.50282534,0.444017196,226126.1972,1943.877545,0.524506341,18.05561581
816072,7596.784067,0.436194697,17.63733026,0.396632445,194649.4401,1935.847464,0.538667231,23.44719305
808801,7607.486667,0.47397912,15.90048382,0.450334749,238769.1901,1949.25782,0.561459259,26.69945545
420509,7708.397654,0.486457458,17.2297799,0.413534866,113008.6419,1927.793453,0.549406612,27.45198678
299147,8244.383507,0.430611772,16.3211653,0.428941954,234637.3223,1943.062707,0.480360773,25.83340215
370492,7648.233417,0.474428619,18.62733549,0.408972,336470.2437,1940.310895,0.555391193,18.52347216
1196564,7873.054656,0.45127661,13.89146509,0.449428092,206547.9748,1944.605943,0.515721803,23.13390985
494301,7555.214309,0.423318076,14.45208615,0.45763029,261474.2165,1955.907615,0.61440941,17.53196349
1022724,7856.354547,0.427177686,18.83140952,0.409991366,208330.5462,1963.678901,0.63249645,16.25985662
449340,8194.015854,0.386544696,17.09445237,0.405313023,206834.8825,1944.650081,0.512173257,17.87366161
1053348,7836.907206,0.411771735,14.81215404,0.401572273,148623.5301,1936.457529,0.540607819,22.41041164
497332,7789.27889,0.476623802,16.99118386,0.453487477,233771.1972,1930.676634,0.479128269,24.14185045
618443,8118.976873,0.445786721,19.79958969,0.411235396,149737.86,1931.086615,0.537103559,29.72982367
749014,8488.510928,0.371023937,17.26759182,0.48695638,247798.2092,1954.177373,0.578770548,19.97593145
474754,8047.352379,0.482870056,16.76711347,0.427852728,188001.806,1953.766083,0.610365912,27.29641656
113683,8068.688176,0.413299031,15.67157841,0.421501344,238760.5397,1936.905661,0.554532131,24.68784374
699320,8158.143354,0.398645791,17.72405782,0.407123258,220768.3708,1944.407003,0.559282248,16.67014247
1220440,7299.685867,0.519928026,16.09524999,0.419328476,223630.3309,1946.308506,0.564273627,26.40073914
175027,8475.660286,0.366233577,22.14459483,0.4448062,203800.1526,1945.765694,0.533833799,23.29957529
675986,8152.458606,0.333391522,17.50983684,0.382724147,157431.3225,1944.533602,0.577960724,19.2727952
1223687,7567.861451,0.430545472,18.06604694,0.41684483,220699.214,1935.847676,0.595879301,23.09743032
881136,7234.750791,0.464087446,18.12020724,0.451279059,163481.3516,1937.803791,0.531803946,21.61864852
1069006,7617.921115,0.453093871,16.64033705,0.431166753,216712.6767,1946.394172,0.606779225,13.91640759
1263933,7837.160114,0.449531732,14.92672828,0.422855671,180042.9616,1939.394225,0.574430536,28.73670954
1139692,8281.11262,0.375396387,18.26019239,0.398261897,178705.5988,1942.789048,0.544403572,20.9862721
344162,7910.261652,0.441821268,21.7805905,0.464147539,194289.476,1938.967683,0.531326891,26.36027521
1329374,7848.052122,0.447617083,21.05090673,0.420086973,215452.7407,1928.049324,0.469147721,27.74959476
662391,8271.920513,0.410333837,19.35116254,0.415582496,183797.6902,1946.414444,0.585471602,28.88046233
1319686,7861.167056,0.459998794,20.64006624,0.384916257,219381.2629,1934.191169,0.543400593,30.44425653
125708,7664.932215,0.410628112,21.30750161,0.38105532,273444.5338,1949.724772,0.597099011,24.71467518
1189491,7710.680156,0.524015065,17.75666768,0.438494476,200471.1724,1925.578313,0.469174894,37.24406375
1204640,8048.51162,0.389519302,17.95436164,0.438719405,153417.868,1944.470185,0.612433152,27.12481674
834557,8019.885993,0.401230575,16.97302003,0.381313297,203810.8731,1943.901353,0.507395912,25.29740848
1209062,8008.056732,0.43441486,20.61716382,0.383058464,202622.4822,1934.518523,0.525491204,15.92034748
359854,7815.626816,0.412158831,19.84684335,0.455602806,191004.3837,1942.245241,0.568067226,14.84109478
263940,8329.94116,0.409916939,17.67551276,0.36344434,191550.642,1944.197326,0.552691177,20.60356422
273111,8047.279009,0.465748555,20.12537403,0.409107396,276568.2299,1939.134506,0.546014203,24.12554626
989680,8444.614562,0.415702908,18.20709597,0.430414312,277363.7672,1932.970573,0.52150711,24.57221113
187343,7714.465622,0.439730977,16.33388498,0.453745489,242777.8263,1938.087182,0.523306384,21.88053868
280617,7136.405265,0.515812453,18.40097822,0.414147234,183468.1118,1943.549949,0.560836217,19.4060669
872010,8653.764848,0.388812931,14.64683242,0.461820445,185889.8363,1930.488171,0.485275327,27.75603198
1342387,7455.824784,0.448394346,19.59206885,0.428561438,217988.8245,1938.144192,0.506429039,20.14655181
668590,7606.362859,0.44008575,18.37552932,0.344852135,205137.5597,1930.102005,0.4697074,21.50966515
930872,7910.172867,0.426306552,15.8486664,0.408077211,165770.2717,1964.120408,0.575531731,20.7037865
1129107,8918.980014,0.418473551,18.51914001,0.391313719,273733.0528,1929.460513,0.453991271,26.02655406
844624,7617.61402,0.429996433,17.35327051,0.439315535,218394.0329,1950.015853,0.566030161,25.77982794
567083,7625.849986,0.450668966,18.14537723,0.373357148,203078.2364,1937.629363,0.556567158,20.1299071
744693,7946.192621,0.467204035,15.43826413,0.412307062,173048.7151,1941.111609,0.548813491,22.06337402
237276,7613.970219,0.426450869,17.71874495,0.436315189,272433.0659,1932.345785,0.552721706,19.14539085
1226239,7614.158992,0.421817507,19.05242607,0.372708511,213752.8678,1946.666436,0.657700574,20.38302801
960342,7790.33555,0.454572234,19.25836058,0.388391879,204245.8536,1937.0525,0.479091924,18.97922506
499786,7238.708687,0.451965207,17.68720909,0.419129657,152740.1257,1943.678313,0.532967693,12.09260764
1382929,8349.125715,0.388383437,20.28978779,0.375191136,210721.4308,1956.338214,0.595685449,22.61364876
1361198,8392.319676,0.344141515,17.35190684,0.403444408,243915.6003,1946.791776,0.512680861,17.06170403
1284831,8092.699471,0.445033794,21.71515013,0.432946854,242974.2419,1953.78884,0.581551736,27.82191813
677372,8736.85514,0.388074692,20.77158066,0.408711042,158460.3996,1942.183814,0.516822915,21.7116897
1072290,8413.997121,0.446167189,18.36339832,0.429259092,186840.2055,1938.354825,0.527755935,15.6767437
253834,7910.201496,0.438179348,16.05986714,0.430146125,150496.0897,1928.500689,0.47739257,28.73479012
364756,8429.604147,0.384561535,19.50668928,0.415532724,151840.8774,1930.047832,0.538629913,24.9969552
725086,7788.940265,0.413777493,19.40739289,0.420553359,170781.1674,1940.61894,0.546442448,22.03623202
959954,8132.4255,0.416420175,14.6708252,0.434986599,196418.6975,1931.516255,0.529123806,22.75754171
119655,7047.102523,0.470662911,22.35554858,0.392049482,260124.6505,1940.652943,0.595639142,17.48001164
1221900,7354.479836,0.454511811,20.76936395,0.436013647,235018.6691,1941.905205,0.498958773,22.72749231
601158,7756.912664,0.402055074,20.29707359,0.38851667,274780.8357,1949.989763,0.56894337,21.58850809
1012560,7941.856143,0.44689335,17.08427529,0.496999183,163093.6747,1932.14019,0.520076374,20.0949359
401666,7398.922947,0.485252211,16.53153189,0.406942325,186252.9385,1934.181831,0.517089818,24.14016623
1321504,8088.87538,0.432436828,18.36612922,0.379419084,136957.9746,1952.86484,0.58562077,17.32562502
943200,8004.654507,0.418543411,15.83982319,0.421448795,157645.8598,1925.047196,0.463517937,25.42170076
681862,7637.181476,0.409865203,19.73144879,0.405741332,238905.9308,1932.786372,0.493028982,22.48432276
990551,8491.518106,0.394005916,18.58639164,0.394492485,223311.515,1939.082489,0.530967114,28.51914056
579039,8417.287094,0.426470556,14.3595999,0.379382506,255730.6783,1929.382062,0.498987948,22.87865202
171438,7856.331382,0.405325288,18.90842067,0.40141648,168159.2358,1932.53903,0.499915867,19.91029544
822994,7641.085008,0.449355179,19.65683079,0.43846781,199467.6371,1921.580327,0.449254219,26.9283802
349591,7967.629592,0.44221206,17.74781164,0.380838432,181751.0627,1944.973527,0.540182257,28.6215265
102411,8025.256062,0.44394129,15.63659921,0.427255636,262480.0454,1929.806167,0.478709156,28.93315073
920312,8472.998576,0.392892469,20.11664007,0.454525058,254667.8874,1941.849091,0.54687857,18.16361636
842903,7151.34606,0.465020812,18.59787014,0.370906088,181378.147,1932.48257,0.523396312,25.92760922
489176,8504.316244,0.421512227,19.10535142,0.390038187,246538.1733,1924.927084,0.484735332,29.26562756
1396647,7964.276546,0.441642674,19.60308704,0.401149739,239905.3398,1931.833598,0.495596946,26.36687681
1147628,7871.350283,0.429017728,16.80749562,0.435427695,148566.2854,1938.593855,0.494511363,24.39986337
566031,7318.960353,0.538396224,21.08826337,0.378094873,155764.5194,1948.43884,0.530783267,19.18126043
789319,8108.831429,0.445172538,18.05016249,0.434852263,286515.285,1925.621083,0.492249862,25.70064019
642786,7810.235889,0.466845508,18.31317784,0.398212229,276862.5085,1936.736775,0.548795048,16.85185891
1038617,8005.179109,0.398815314,15.58275199,0.37801803,132217.1716,1924.63763,0.511161357,26.24759962
850046,8777.173882,0.429074717,18.18014405,0.411451726,224928.4977,1942.394066,0.582269911,21.18256685
381650,8023.591219,0.431142612,18.57291012,0.433030211,219115.5388,1935.26232,0.557977453,25.94586712
871082,7447.998423,0.38164979,18.25329512,0.42588501,205680.0037,1932.307399,0.519252588,20.13877571
387447,7109.792088,0.521903497,15.4456562,0.433245386,182751.1421,1956.415681,0.590490713,16.35785193
584658,7509.284135,0.462088184,17.05236854,0.404949002,240452.8807,1945.866171,0.570629114,21.54707244
174860,8587.907283,0.349365192,18.25193874,0.353332666,134799.0933,1936.152907,0.507255943,22.3318597
1005657,7045.833926,0.510552494,12.76551474,0.478391298,268655.5192,1943.401489,0.552613464,16.23054543
1249104,7602.497849,0.465403564,17.93419066,0.45680502,173111.5609,1961.88796,0.618607288,19.11743523
498398,8075.049326,0.436182979,18.78436104,0.462583376,156604.5445,1944.397095,0.552293369,21.71740307
108024,6170.374424,0.493625543,17.87154736,0.435175359,182913.5903,1941.554409,0.523748242,27.38231355
179236,7985.878893,0.464123726,17.47128957,0.448171926,234999.0552,1940.619909,0.530490385,22.89452969
1011091,7037.418289,0.53383361,19.13222273,0.465921396,143530.748,1941.575249,0.589590341,27.68404245
130672,8086.289203,0.417625839,18.52805103,0.424102221,211447.5769,1933.686268,0.509733103,18.7766412
1073535,7560.819087,0.493601792,19.29516227,0.344059088,225345.6284,1931.121116,0.544102602,26.48153761
1292473,7331.437394,0.453164482,14.12227226,0.459233787,217940.9659,1932.561904,0.541271373,21.40241967
593428,7685.050179,0.471350974,20.87683784,0.335325693,180697.5201,1943.963709,0.533345119,21.73398932
796981,8232.648025,0.379941791,18.99867839,0.380079973,202294.8149,1933.024327,0.535722406,34.82304623
608181,8293.711681,0.399972942,15.38229047,0.419310427,218366.3056,1934.481379,0.533403518,24.39017222
100794,8693.825062,0.424424341,17.49344228,0.453691698,203927.8258,1928.016558,0.517002841,26.06379307
1039888,7866.695646,0.486787676,16.85542783,0.424967492,271492.6975,1939.664337,0.517196293,24.55397887
808521,6906.263249,0.507628085,15.79162657,0.414506984,185935.3447,1932.939684,0.549640904,19.2231172
1009022,7818.836487,0.463821521,17.27709683,0.416989489,142040.7632,1932.590362,0.540715921,23.61996514
405396,7535.764866,0.45666731,16.58461099,0.430576511,257534.2503,1925.870167,0.559550111,21.3336152
1361269,7390.084782,0.49439109,19.50654498,0.331756396,218567.8814,1919.961603,0.500607672,30.9634567
1265398,7989.435744,0.476080375,16.60515285,0.448975871,208340.72,1948.955468,0.608359107,16.86244535
869736,8168.857385,0.311340502,16.50799915,0.405889195,101581.3716,1945.139787,0.534435215,20.53461285
1140624,8656.163189,0.438145096,18.20085381,0.396727745,193394.8226,1940.097637,0.532658244,27.24608117
453563,7515.899555,0.448876944,18.73954843,0.405257688,120078.6968,1941.837536,0.553508277,15.58589523
1115730,7206.63264,0.458246216,17.62147077,0.393631713,141010.0703,1927.884594,0.468682289,33.31696893
241227,7746.338576,0.432040057,16.94586613,0.412667198,189287.5024,1960.576949,0.604445544,16.80356026
330100,7839.998108,0.429488732,20.68050018,0.421172378,182548.5957,1932.114607,0.472091641,18.66894476
320490,8389.470384,0.401359939,19.77199359,0.397408502,186162.4394,1929.775229,0.445258351,31.27723688
1123058,7638.797956,0.467105141,14.50859678,0.365438243,165757.9355,1928.44129,0.494769434,19.26967238
1259220,8427.441347,0.39133559,21.64765592,0.396509159,201375.753,1943.256976,0.579864348,28.88627682
767860,7629.543593,0.456424698,14.77003133,0.435078386,175002.2443,1932.998331,0.514395607,25.05376415
1118516,8893.021971,0.394655999,18.33308608,0.445329834,230148.0596,1943.281746,0.601765344,24.42302678
1317703,8618.019742,0.406836204,19.61010579,0.416081121,292670.3455,1942.463833,0.570166797,19.43242712
802139,6878.545189,0.521807693,18.32491859,0.375374999,226872.4798,1943.966476,0.555211878,23.86855999
1116902,8279.416661,0.386894267,11.55238322,0.477400592,149647.6538,1939.99812,0.568229953,18.53481477
1247333,6894.815654,0.486146427,20.54699896,0.404541051,149172.0285,1945.733364,0.511568244,16.38048617
871004,7843.660667,0.403631801,22.28281931,0.407465997,165979.002,1942.692212,0.593750595,22.24550447
1195426,8784.51277,0.359428043,19.31419083,0.385484148,214166.2026,1947.631448,0.602137842,20.95906791
545586,7730.912267,0.456730634,19.42538219,0.38348649,189930.8024,1934.146686,0.451653833,23.47904497
1397151,7484.906451,0.500142747,17.17571643,0.444691756,230086.5775,1951.363483,0.5475012,19.99158298
992757,8019.272867,0.481084233,19.76063233,0.459313795,188641.9703,1939.294103,0.570946814,21.20185027
1175143,7919.10664,0.39551477,15.83958818,0.427321489,203985.9682,1941.63774,0.55802007,23.12202845
208445,8778.020347,0.377116881,16.08702229,0.467917355,217421.6109,1935.51419,0.487404558,22.00257898
693904,7475.688435,0.455297071,18.31306891,0.434107279,241243.4572,1953.620018,0.584690923,24.56542027
844160,8484.607972,0.403527518,21.03128807,0.387746709,255666.6513,1933.708876,0.488735476,25.72146993
1010535,9096.220106,0.391956213,17.05348772,0.448238024,196846.6211,1940.401605,0.556127202,18.11734182
613811,7981.010668,0.361002096,16.68721654,0.468391273,193199.5113,1940.622719,0.537470973,31.00504261
699366,8814.320621,0.351940685,16.7891662,0.369269666,139929.0883,1938.29456,0.55576889,31.58254892
1098297,7363.404854,0.45316223,17.87922032,0.441216063,136217.5982,1962.397373,0.665363737,16.87253902
627489,8010.02178,0.396145112,11.17088271,0.448175919,121470.209,1931.962551,0.518825247,26.69704603
653467,8185.125521,0.412526063,17.08242584,0.441354201,159757.8393,1943.218927,0.581075633,22.98915174
925911,7558.112098,0.441417071,20.9675897,0.436106839,216730.3775,1944.353861,0.558529928,25.85105386
1311253,8590.620219,0.384333805,17.36768012,0.428091263,224770.3404,1949.950714,0.540073432,19.17473766
468780,6777.056904,0.510881142,19.41375112,0.399353227,216065.1727,1954.745107,0.610661316,11.91191178
478776,7982.196241,0.421816068,14.6352112,0.466046867,237317.5724,1929.544461,0.536432642,22.56311898
278464,7953.19996,0.432405758,15.94850315,0.435563582,240832.2244,1928.393871,0.538896038,16.21956688
466374,8233.00892,0.442779252,18.40271808,0.391806417,166311.9619,1944.11845,0.602348845,25.95917774
1295513,8241.196009,0.435909497,18.80972983,0.384158718,225544.62,1940.825346,0.609556781,18.99218729
1277316,7514.971184,0.411821317,18.35834038,0.389880484,200693.1344,1952.817023,0.606849995,15.92580434
816800,8009.384813,0.439899072,18.57975588,0.409041938,216643.9835,1954.853015,0.579218048,22.16598729
794940,7423.867011,0.434600481,17.88893406,0.431612352,261469.3485,1953.594687,0.528142994,19.23714382
1083890,8331.234503,0.403494084,14.1858629,0.419366645,141798.1733,1924.102169,0.445191732,31.04766084
1227444,7883.898482,0.435003011,16.8639233,0.369454862,295138.3551,1946.53345,0.606242618,25.8165045
805317,7518.724053,0.456491663,14.89996018,0.434083414,168092.9963,1928.309548,0.541396488,30.25818814
1372264,8365.452439,0.41101254,19.3908651,0.378103509,203250.0228,1918.479038,0.464451162,23.68796216
824510,8222.34517,0.461575052,20.03767814,0.402975307,149357.7324,1926.044875,0.492098276,25.76790752
1009983,8055.220891,0.443505961,16.47527052,0.388537216,135187.2385,1931.931759,0.524363598,26.99151531
196778,8258.178883,0.399223993,18.35590747,0.395492648,198773.7682,1953.087128,0.559283506,16.55808657
530699,7307.62053,0.507258141,17.68742453,0.42546349,185920.3415,1945.662383,0.48866119,21.65307394
877310,8193.822466,0.413396067,16.11334956,0.451273102,116903.1752,1942.191671,0.486021916,23.10996421
366440,7491.182941,0.451688455,16.78395554,0.455957135,202842.6187,1921.019905,0.487376999,26.57049928
777338,8375.955278,0.455262635,21.34783851,0.362925728,211123.9426,1931.374999,0.508496189,25.76593449
754149,8201.07723,0.402387593,19.13984559,0.422820682,185224.137,1936.084056,0.501861973,22.39730677
142604,8241.363127,0.454863391,14.92692549,0.421776571,188034.2141,1952.034386,0.606115296,24.70198606
562920,7514.063119,0.460788351,18.14160355,0.382018226,193059.5493,1927.963563,0.547133779,32.64900979
671002,8518.22481,0.45183898,15.7389781,0.458557667,168801.6776,1929.788348,0.469082878,21.01419166
843221,7781.330946,0.361971514,18.54343102,0.397982833,161818.6032,1950.050774,0.60694299,21.7193204
122048,8814.286551,0.41035545,18.67387588,0.401112411,227599.5477,1937.359343,0.542465086,21.04704358
495663,8538.182407,0.405909883,15.78668368,0.399455053,161372.1184,1929.085551,0.50409179,24.5335417
1257485,7985.662796,0.440582087,19.89048633,0.417500165,234708.3137,1943.973669,0.582498828,24.22768832
438624,8736.960525,0.398729919,13.80817978,0.436699682,201927.9852,1936.168833,0.51642512,15.16090903
947233,8332.899271,0.308707865,16.06953255,0.411320358,197903.7455,1952.353199,0.636972593,18.06517779
780389,7745.390302,0.431414956,17.88522797,0.407980708,170989.6043,1952.02164,0.588748588,15.0056426
850448,8525.048425,0.440062633,17.05229708,0.376782396,155243.5662,1946.804525,0.576965577,27.45758671
194192,7765.635431,0.429317755,19.19202722,0.430323144,209102.5646,1920.276302,0.478365721,27.55074425
704493,7478.891969,0.465611565,17.10720998,0.449583024,193440.3424,1943.924204,0.592011193,21.98182365
1268955,7855.74172,0.427849731,13.7465064,0.410689191,229105.2379,1938.074104,0.593759917,28.10267656
909016,7595.153002,0.495105456,17.541265,0.396298233,289398.5005,1941.934118,0.536759802,22.28245884
845740,7857.290556,0.417640126,16.33684773,0.470228589,274725.2583,1944.175413,0.607934965,16.78922493
1320396,8858.873032,0.371148799,19.03056118,0.482786707,294703.4041,1943.898474,0.555482655,29.34173806
948822,8344.234964,0.357062669,17.34812261,0.406627501,235933.1462,1942.310242,0.585485344,26.06111993
1052450,7878.597322,0.459807532,16.90464928,0.41649508,125040.949,1936.766856,0.494439918,31.77006684
836425,7437.82261,0.494256323,17.62975666,0.414664783,208979.1253,1948.94576,0.555941654,20.4652784
171693,7676.149727,0.422431846,17.7187526,0.405285099,133724.0168,1936.072101,0.52191331,28.5101173
1318992,9202.498587,0.336609756,15.7265347,0.428642502,240236.431,1937.179196,0.545382367,20.32234187
901972,8478.54992,0.412379954,16.46802175,0.426938309,208553.9049,1944.726797,0.514197398,21.64993865
494753,8170.558041,0.4017627,15.74968173,0.453245167,230439.0244,1941.835788,0.569084411,20.42557173
652056,8312.723301,0.421500273,17.43728925,0.41225949,187722.5627,1927.591151,0.506555051,27.83925341
658663,8550.10826,0.359242254,17.88285877,0.405493861,206850.7465,1940.001729,0.50870207,19.35235279
1066260,8694.812244,0.340865646,16.90027979,0.430078657,245160.285,1944.250137,0.47725062,13.58601481
894172,8358.650284,0.4365476,17.60948208,0.391895378,175772.3595,1927.247537,0.532488787,15.76169809
425866,7896.887044,0.426459205,17.93899826,0.408995336,119262.3551,1923.010549,0.523523236,26.300475
1359219,7925.155652,0.393591909,17.04043353,0.500066256,250374.4535,1960.991505,0.634263343,21.08373953
844886,8570.277668,0.353528,19.15123503,0.419251556,197817.9129,1935.470758,0.469209382,24.75770823
278105,7509.761502,0.47887125,19.79831037,0.419545984,251285.2621,1946.739979,0.582971333,19.33843244
980622,8214.545742,0.417872043,15.27852802,0.401900488,235840.8558,1946.57379,0.486005459,18.67903313
1350145,8848.451781,0.381959156,15.25417266,0.40261718,249628.6992,1931.249823,0.51759514,22.37105716
558372,8605.436903,0.388821932,15.73757974,0.364270867,193844.281,1955.215228,0.5623325,17.35835562
122528,8415.219899,0.412293277,18.62261764,0.449166496,264939.1713,1952.423324,0.574711341,18.95631518
1256114,8299.53147,0.435202364,17.18488269,0.433686405,239892.1245,1953.636204,0.566068393,18.28119064
178917,7966.477947,0.415796255,18.17791673,0.391490013,128579.9435,1935.618232,0.508223058,19.57783046
678566,7945.560528,0.368017304,15.85113814,0.466554339,232148.5316,1934.306366,0.532137599,20.63463565
1190480,8445.558462,0.38062929,21.69943357,0.402364052,169595.9583,1920.715812,0.513522352,24.76223046
949267,8841.402836,0.401755954,19.03508667,0.441829484,177974.1511,1940.878933,0.537356737,23.17444192
391111,7948.297486,0.451316773,18.18912125,0.42461674,233537.4937,1950.72796,0.580588274,17.90115659
964413,8155.26914,0.381123324,16.50230247,0.422193167,155078.2654,1949.289144,0.573554393,16.64332963
379186,8432.388069,0.374885589,17.62313471,0.407692993,139501.9131,1938.6619,0.554456565,27.07800869
292721,8316.843075,0.403821911,17.92986765,0.36633939,144309.8295,1945.381689,0.5283891,18.11354314
1119606,7746.233169,0.463694935,16.6286814,0.465618292,137603.6633,1916.395683,0.52842939,26.75430353
1386356,8106.868585,0.421573986,17.5467818,0.378234001,197287.0609,1935.947736,0.502671935,22.38173794
1055478,8526.807963,0.437695384,18.37056289,0.423501948,222618.4678,1923.549381,0.462299939,29.60591371
948061,7877.601984,0.394451968,14.71844441,0.390520144,182009.363,1931.401136,0.503129029,15.0929441
517164,7698.59438,0.43606947,19.49645298,0.361598092,164374.9373,1943.79294,0.535322386,19.75676279
1199056,7770.171961,0.466936003,19.08237302,0.410226543,210975.9929,1933.747567,0.552818852,19.35943066
1305236,7942.929569,0.463604849,20.62518509,0.45182519,205901.0934,1936.540484,0.576972632,22.93994914
1202089,8261.363498,0.405166845,14.79355876,0.397551443,140564.5441,1930.897829,0.506355001,30.51361319
1259279,7702.395547,0.473890187,16.58008845,0.411898164,240447.4687,1941.485012,0.58146221,26.44904481
1230416,7907.872403,0.439215208,17.81892921,0.414694953,172308.303,1924.458832,0.564694439,38.94956027
335302,8481.090174,0.379584661,17.57541988,0.377711435,227296.9247,1929.676966,0.575654236,24.39532465
1070756,7449.170461,0.465894372,18.55932269,0.415990216,231655.2644,1947.532495,0.549043134,22.36999947
