SampID,Treatment,TimeToClear
33273,A,2031.935182
33276,A,1402.802699
33280,C,1496.906843
33280,D,2648.749143
33287,A,2209.523467
33289,D,3520.359808
33293,C,1990.490384
33295,D,1008.453004
33296,D,1424.487044
33296,D,2218.79964
33299,D,1923.354655
33312,B,1920.139828
33314,B,2879.605917
33317,C,2618.33872
33325,A,2402.272418
33330,A,2362.559169
33334,A,1998.027131
33334,A,1760.967769
33334,A,981.4695295
33337,B,2675.556012
33337,C,2015.010812
33342,B,2542.436418
33342,D,2012.882346
33345,D,2985.924912
33346,B,2370.018822
33356,C,1817.503078
33361,A,1712.782159
33361,B,2483.56013
33365,A,2913.45492
33366,B,2185.590726
33371,B,1553.699601
33381,D,2220.491047
33385,D,1917.027024
33386,C,1217.338556
33387,D,2219.003043
33390,D,2482.009634
33391,D,2843.412527
33395,C,1274.035794
33401,B,1843.792358
33404,D,2427.472621
33405,D,2094.161705
33406,B,1977.035222
33406,C,2434.553822
33410,D,1822.293123
33412,C,2893.116816
33412,D,2360.588597
33413,D,1520.124899
33418,D,2237.604313
33422,B,2238.767314
33422,B,2112.2946
33425,C,1500.867108
33426,A,1668.774157
33426,C,2569.655024
33430,C,2095.466276
33431,A,1856.526082
33433,C,1300.704983
33434,A,2198.862248
33434,B,2057.878718
33436,D,2568.038984
33437,A,2260.005701
33439,B,1642.184813
33443,C,2101.04338
33445,D,2518.855239
33446,D,2594.29717
33450,C,1978.057956
33451,A,2039.375637
33455,B,1591.543966
33457,D,1667.57326
33460,B,1446.26685
33465,A,1821.161209
33466,B,2372.575816
33471,A,1374.875381
33473,A,2144.754843
33474,D,2160.257422
33477,D,2303.780833
33480,B,2245.959188
33485,B,2551.353838
33485,D,1896.61718
33487,D,2037.800445
33495,C,2568.350978
33497,B,934.9654298
33497,D,2271.493128
33502,D,2698.379052
33508,D,692.174292
33512,D,2304.812405
33513,C,1890.454368
33515,D,1829.586689
33517,A,2392.767745
33517,A,1385.821523
33519,B,1869.013956
33528,A,1983.168569
33528,D,1795.894394
33530,A,2528.523861
33534,B,1465.480406
33534,C,1795.287319
33535,D,1096.997229
33537,D,1787.89046
33547,D,2064.198305
33547,D,1761.820546
33548,A,2331.758131
33549,A,2279.2941
33571,C,2291.838407
33572,B,2818.706747
33574,C,2187.809656
33575,D,2110.888374
33578,D,1942.742064
33579,C,1699.8254
33580,B,2795.56273
33581,C,1774.082388
33582,B,2177.412566
33582,C,2227.548502
33589,D,1791.496245
33591,A,2490.446577
33592,C,1885.775975
33601,D,2314.806095
33603,D,2346.343696
33606,C,2549.956337
33610,A,3524.362699
33612,B,1483.279021
33615,B,1986.800529
33619,D,2325.875954
33623,B,2092.068067
33626,C,1939.407786
33628,A,3081.171662
33638,C,1135.825339
33639,A,2912.809332
33640,D,2723.453232
33642,B,2125.469549
33642,D,2101.329325
33644,C,2723.847756
33651,C,2400.186567
33652,C,2681.431535
33652,D,2733.662472
33653,A,1592.191941
33654,A,2011.860333
33654,B,1012.791072
33656,A,2677.410121
33656,C,1755.913156
33657,A,1840.302657
33657,B,1730.16038
33657,D,1138.400741
33663,B,2248.473841
33664,B,2115.40756
33666,C,2368.934317
33667,D,1199.89369
33672,C,1682.021269
33674,A,2095.423521
33674,A,2271.526923
33674,D,2584.74945
33676,C,1665.13231
33680,D,2212.548171
33681,D,2166.818736
33684,B,3236.625627
33691,B,1967.713827
33698,C,1705.618194
33701,C,2568.288495
33702,C,1590.049041
33717,A,2443.751747
33717,A,1205.842656
33728,B,3336.52053
33735,A,2137.079187
33739,D,3090.392656
33747,A,1589.183955
33748,B,2204.731209
33749,A,2255.393693
33750,D,1871.191469
33755,A,2157.776535
33755,B,2721.005971
33759,A,1993.729339
33759,D,2145.152921
33759,D,1516.013268
33760,B,2223.161458
33764,B,1576.093642
33766,B,1278.183276
33767,D,1215.021839
33768,A,1975.633819
33768,B,2469.158635
33775,C,2489.271917
33776,C,1838.078512
33779,B,2114.610782
33779,D,2064.875311
33781,A,2087.499537
33783,B,1601.563092
33786,A,2235.961242
33787,C,1769.502191
33787,D,1459.116155
33787,D,1817.015623
33788,B,1698.452276
33789,C,1942.502396
33790,D,1407.449485
33795,A,553.8274536
33798,B,2614.841168
33807,A,2095.458799
33807,C,3082.498872
33810,B,1725.856915
33817,D,2574.292563
33817,D,1525.906391
33819,B,2017.91985
33827,C,2059.031391
33829,C,2722.557263
33833,B,2948.117125
33833,C,2516.120803
33835,B,2015.333819
33835,C,2899.977325
33839,C,2099.449935
33847,C,2069.441757
33848,D,2012.969234
33851,D,1736.319685
33855,A,2574.370473
33857,C,2288.588256
33860,D,1892.601269
33861,C,1066.439715
33861,D,2985.645035
33861,D,1115.93632
33864,B,1652.625988
33871,D,2134.638544
33871,D,1636.276745
33872,A,1761.40867
33874,B,3047.809499
33881,C,921.6398733
33883,D,1549.800277
33885,A,1355.428178
33886,B,1570.996162
33894,B,1562.514359
33895,A,1342.546194
33909,A,1994.117147
33916,B,1703.818567
33919,C,2174.634508
33921,C,1775.83025
33922,A,1948.774934
33924,A,1989.070713
33927,C,2804.43508
33931,D,1075.281201
33937,B,1773.348224
33938,B,2516.68388
33939,B,2477.87437
33945,D,2222.693009
33946,B,1634.001294
33946,C,1741.916979
33951,D,2096.987424
33953,D,2218.286384
33956,B,2108.448335
33957,A,1902.291354
33958,A,1687.181965
33958,D,1915.118509
33971,C,2673.016904
33972,B,1105.074547
33980,B,2698.853204
33991,A,3065.629631
33991,B,2022.190877
33997,C,2256.691288
34007,A,1481.730171
34008,A,2800.177783
34012,D,2051.576874
34014,D,2102.105915
34016,A,1650.672084
34024,A,1722.175108
34025,B,1794.414988
34025,D,2956.861179
34026,D,2200.667282
34032,B,1488.137946
34035,A,2887.506385
34035,C,2252.051059
34036,B,2405.796588
34036,D,2079.54704
34037,B,2428.413903
34040,A,1374.735592
34040,B,1795.461065
34053,B,2015.288092
34057,C,1490.710707
34058,B,2590.25355
34062,B,1779.714923
34063,B,2327.831495
34065,D,2552.124873
34070,D,3101.002031
34073,C,2775.160443
34078,A,3078.443011
34081,D,2336.39313
34082,D,1567.814237
34090,D,2095.390993
34092,A,1984.723082
34093,A,2221.944712
34094,B,2130.990341
34098,C,1879.084784
34099,C,2176.438733
34102,A,2326.42681
34104,C,1653.461156
34117,A,1992.549458
34117,A,2413.202704
34121,B,1562.967451
34121,D,1934.428658
34124,C,1950.176129
34127,A,2040.205356
34127,D,2325.161994
34127,D,2101.461075
34136,D,2566.071043
34136,D,3010.523461
34142,B,1894.567087
34143,B,2634.857574
34145,C,2541.262133
34150,C,1621.235289
34152,D,2110.790438
34153,B,2222.840222
34155,D,1743.167257
34156,C,1522.074883
34157,C,1508.463383
34163,A,1475.425786
34163,A,1741.224257
34165,C,2590.108117
34168,C,1565.881257
34177,A,2033.000589
34178,A,1719.172477
34189,A,2778.684478
34189,D,2276.78148
34190,D,2323.552009
34193,D,2679.471678
34196,D,2234.471881
34196,D,2524.163908
34198,B,2542.244318
34198,C,1306.93957
34200,A,936.8000678
34205,D,1362.120412
34209,A,2313.181257
34209,B,1905.052958
34209,C,2003.994596
34210,A,1735.139733
34214,C,1442.899331
34215,A,1769.089411
34217,D,1509.465545
34219,A,2589.976171
34219,D,2686.601532
34219,D,2123.964267
34223,A,2579.281971
34223,D,2218.474877
34226,A,2534.234476
34229,A,2373.176427
34236,C,1872.442326
34240,A,1273.540884
34240,B,2668.978295
34247,A,1551.811248
34249,B,2007.642485
34251,C,2145.541424
34252,C,2231.802512
34253,B,2205.137652
34255,A,1893.982848
34255,A,1450.972418
34257,D,1249.878422
34259,D,2653.979715
34260,B,2135.243918
34261,A,1733.645154
34261,C,2054.236761
34271,B,1815.227671
34274,D,2187.079472
34276,D,2593.430885
34280,A,2536.59748
34280,C,1917.936498
34282,B,3037.389958
34283,B,1513.130909
34289,A,2530.219742
34290,C,2282.428222
34299,A,1343.664317
34300,D,1957.056041
34312,B,1654.276182
34314,B,2375.343151
34316,A,2977.667813
34316,B,2980.591582
34318,D,2595.084641
34319,A,1475.864694
34319,A,2499.64469
34320,D,2633.013961
34327,A,1834.313016
34330,B,625.5730526
34338,B,1654.162492
34344,B,1236.182183
34345,A,1686.683282
34346,B,2682.809765
34348,C,2223.097988
34350,D,1579.121982
34356,A,2226.260605
34359,A,1521.384923
34360,B,2842.742311
34362,B,1343.360487
34367,B,2018.833238
34377,A,2036.350617
34378,D,2038.287753
34380,A,2033.568427
34380,D,1893.225292
34385,A,1767.424776
34388,A,2041.486224
34392,B,2209.587601
34413,A,2195.575754
34422,A,1617.117654
34423,A,2453.727661
34428,A,1847.650322
34428,D,1143.599786
34430,A,2067.292959
34433,C,1829.685859
34446,C,2145.495396
34448,C,1885.412934
34448,D,2676.621638
34452,A,1915.105021
34453,D,2904.300027
34454,B,1631.978543
34455,C,1257.953676
34458,A,1624.414276
34461,A,1903.049638
34462,D,2219.612018
34468,B,2823.195062
34470,C,1928.906912
34471,B,1609.340626
34475,A,2544.27171
34480,D,1565.344908
34484,D,2146.948548
34486,B,2434.460043
34492,D,1618.029678
34493,B,2649.532205
34503,A,1747.617752
34509,A,1583.672448
34509,B,1554.948492
34509,D,2025.506382
34513,A,2058.300974
34517,A,2574.41283
34527,A,2196.220082
34528,A,1618.685554
34529,D,2157.60687
34531,B,2471.434105
34532,A,1172.207161
34534,C,1382.897633
34534,D,2795.578099
34539,C,3167.691987
34555,A,2598.009129
34555,B,1280.328264
34559,A,1777.049471
34560,A,1825.911357
34560,B,3094.902291
34564,A,1700.615466
34565,B,2251.577531
34566,A,2369.023821
34566,C,989.3945339
34567,C,1849.048541
34569,D,1955.206661
34570,C,1953.017416
34573,D,2031.588626
34583,B,2249.736015
34583,C,1699.010484
34587,B,2374.990962
34587,C,1300.304561
34589,A,2714.685397
34589,B,2319.34733
34590,B,1174.65024
34591,D,2764.404228
34593,A,2005.544051
34593,D,1584.115241
34594,D,2375.029663
34597,C,2142.311737
34599,B,1654.168355
34602,C,2104.757947
34608,B,1355.714962
34610,C,1675.636152
34611,B,2435.80339
34615,D,1252.020284
34617,C,1590.64971
34626,A,1882.684734
34627,A,2261.88411
34628,B,2669.037789
34629,D,1981.917902
34631,D,2852.174333
34637,D,1800.4231
34639,C,2140.269717
34642,D,1862.151752
34645,A,1584.623166
34651,B,2142.46625
34652,A,1511.420392
34652,D,2042.210823
34653,B,1569.591613
34656,A,2362.783354
34660,D,2343.208536
34662,B,1644.559295
34669,D,2040.797018
34670,B,2299.365781
34672,A,802.388585
34674,C,1988.035612
34676,C,1749.748151
34679,A,1120.494983
34683,C,2087.807179
34685,B,1187.337501
34686,A,2809.412415
34688,B,2287.041685
34694,B,1678.470292
34694,C,1716.935586
34698,C,1686.26965
34704,C,2490.940887
34704,D,2277.870939
34706,D,2315.919544
34717,A,1150.953232
34718,D,2928.503939
34719,A,2620.467764
34729,B,2229.958756
34730,A,3179.673377
34730,C,1791.609749
34734,C,2592.074421
34735,A,2660.208158
34751,A,1750.653717
34753,D,1952.789297
34754,C,2529.636981
34760,D,1696.279851
34761,D,2460.314716
34765,C,2449.360443
34766,A,2037.947413
34772,A,1919.592996
34774,B,1771.124635
34775,A,2591.165598
34776,A,2253.439531
34780,B,1722.051821
34782,B,2126.995443
34784,A,2296.327943
34787,A,2426.826134
34791,A,2199.967463
34794,A,1583.489295
34794,A,2258.480669
34796,A,2474.076782
34796,B,2385.4672
34797,D,2066.87406
34809,C,1889.703602
34814,A,861.2297303
34818,B,2050.830181
34821,A,1863.204356
34822,B,2051.769296
34825,B,1664.135056
34826,C,2294.054108
34827,C,2592.848352
34828,C,1975.778794
34829,C,2554.022237
34833,A,2378.290544
34834,C,1913.550221
34841,C,2152.005743
34846,C,2887.049142
34847,B,3158.807387
34847,B,1644.532128
34848,B,2101.075003
34855,C,1860.474291
34867,A,2116.673766
34869,A,1728.697745
34874,A,2334.871718
34875,D,2280.20639
34877,A,2095.456632
34877,C,1872.355559
34878,A,2776.296269
34882,A,2707.16823
34882,D,2051.584163
34883,A,2850.727904
34884,B,1666.175881
34884,C,1385.214354
34885,A,2224.430182
34885,D,1215.890649
34886,C,1435.548265
34887,D,2405.578368
34888,B,1517.932183
34888,C,2856.012779
34898,D,2139.085239
34900,C,2220.845324
34901,A,1837.306671
34901,C,2033.317347
34902,D,1930.800332
34903,A,2269.022409
34904,D,2548.744583
34906,A,1744.038365
34913,C,2274.12212
34916,B,1789.379026
34918,B,2513.969542
34920,C,2110.441586
34925,A,1849.199517
34934,C,2488.371287
34936,A,2165.450887
34936,C,2761.49781
34938,C,1700.279313
34939,A,2001.750217
34939,A,1833.972836
34943,C,1557.562117
34955,B,2164.491278
34958,C,3319.330325
34959,B,2921.983491
34960,A,1972.24382
34960,B,1361.605509
34963,D,1561.544934
34965,B,2210.307221
34966,B,2444.326166
34966,C,1945.938237
34972,B,3002.42299
34976,B,1889.46171
34985,C,1675.121036
34987,B,3000.268546
34988,B,1734.206183
34989,C,2955.757337
34993,A,2763.343278
35004,C,1617.704578
35005,B,1797.159404
35005,C,2803.421811
35005,D,2718.622256
35012,B,2659.636381
35013,D,2175.461156
35020,A,2350.347862
35020,A,2169.429294
35024,B,1897.180858
35028,B,2419.3865
35030,A,1894.158598
35030,B,2838.029365
35030,C,1945.011295
35031,D,1673.659118
35037,A,1857.254443
35042,D,1529.369885
35045,A,1786.024824
35045,D,1616.607488
35046,A,2942.271149
35048,A,1785.814413
35048,D,2985.672347
35049,A,3073.666342
35053,B,2439.618818
35054,D,1846.396777
35058,B,2464.635343
35063,C,1784.793731
35067,D,1808.511138
35072,B,1579.09942
35075,B,2388.590001
35080,C,1488.839886
35084,A,1597.264174
35085,A,2090.418406
35088,D,956.1410631
35092,D,947.0444958
35094,A,2306.634232
35099,C,2369.240476
35112,B,1610.685014
35114,B,1507.703192
35121,B,2336.874333
35124,B,1190.119813
35128,A,1568.191172
35129,C,1908.310081
35129,D,1289.032179
35131,D,2298.056337
35136,A,2099.529163
35149,C,1595.604064
35150,A,2343.519019
35152,A,1809.86582
35152,B,2133.352793
35155,C,1879.432671
35159,B,2183.28301
35161,C,1523.005017
35161,D,2019.518214
35164,B,1115.987352
35171,A,1717.263939
35173,B,1761.281886
35173,C,2205.383511
35174,B,2229.810634
35176,C,1969.004967
35179,A,2484.597682
35179,A,1609.532792
35184,C,1881.832674
35186,A,1867.919803
35192,A,3035.912737
35193,A,1959.704143
35195,A,2387.627624
35200,D,1785.896755
35202,A,1690.786446
35208,A,2161.693851
35208,C,2295.64333
35209,C,2125.480569
35222,B,1221.502235
35223,C,1915.784459
35227,B,2091.398723
35229,C,1976.041513
35231,A,2636.131705
35234,C,1668.782828
35238,B,2265.544025
35239,D,2227.439022
35241,B,1729.308663
35242,C,2070.6868
35247,C,1914.316274
35248,B,1962.22204
35252,D,2187.47444
35254,C,2167.032942
35258,C,2368.998684
35265,A,1592.192592
35265,D,2085.727524
35269,B,2150.337011
35269,D,1559.477221
35270,B,1744.659805
35279,B,2784.642616
35281,D,2101.274849
35283,C,2463.980804
35285,A,1441.218823
35289,C,2201.082199
35289,D,2572.421402
35296,C,2041.080267
35299,B,1621.97561
35299,C,1762.7441
35302,C,1077.351398
35305,C,2628.468352
35306,A,1993.424064
35307,C,3036.35867
35308,A,2519.076723
35312,D,2832.514276
35326,C,2691.757925
35334,C,2059.182425
35335,C,1131.381995
35340,A,1342.326679
35343,A,1457.593648
35345,A,2443.358558
35346,B,2271.974845
35350,A,2041.654606
35350,C,1773.47809
35357,C,2511.145292
35358,B,1916.371349
35358,D,1909.095894
35360,B,1436.516314
35365,B,1289.853346
35365,B,2499.058479
35365,C,1309.72481
35368,B,1401.921785
35369,C,1645.555186
35369,D,1513.304078
35370,D,2666.381436
35370,D,1641.799721
35371,D,2094.986936
35372,D,2986.652681
35374,A,1948.5823
35383,D,2085.277535
35385,C,1618.520395
35388,B,1947.559162
35389,C,1675.259718
35396,A,2941.559575
35397,A,2334.660986
35398,A,1457.694763
35399,D,2719.492603
35400,B,1853.473081
35402,A,1857.427528
35403,D,2020.595849
35404,A,2073.464579
35406,C,1587.863443
35410,A,1423.326126
35410,D,3242.820979
35412,A,700.0393697
35412,A,1905.02948
35413,B,2162.796896
35421,A,1721.429867
35424,A,1927.099765
35427,C,1501.733698
35440,B,2392.598971
35442,B,1596.569454
35445,A,2609.061744
35446,B,1904.250317
35452,A,2495.962484
35452,B,2559.472707
35461,D,1852.853232
35465,D,2950.722166
35466,C,2540.607112
35466,D,2190.969152
35468,C,1243.566761
35469,B,2134.502521
35470,B,1887.945748
35471,A,2207.08815
35472,A,1859.370332
35474,A,1802.50533
35474,B,2577.728255
35475,D,2421.225612
35477,A,1989.804342
35477,C,2314.53
35480,B,1890.792819
35482,C,2031.809453
35488,A,2064.844519
35497,C,3028.258488
35500,B,2568.708516
35502,C,2053.016076
35503,B,2787.832637
35503,C,1237.17545
35504,C,2383.691307
35506,C,2660.389429
35507,B,2488.674559
35509,D,1938.789271
35521,C,2316.321945
35524,B,2039.091585
35528,D,2093.434087
35531,A,1555.123599
35536,A,2845.70079
35537,C,1227.675121
35540,B,1260.246342
35543,B,1599.282872
35546,D,1160.828024
35554,B,1466.843463
35560,D,927.9449234
35575,C,3296.284991
35581,B,1754.921315
35583,D,2248.090225
35584,C,2541.806303
35586,A,1652.407977
35586,B,2506.920586
35595,D,2196.324004
35598,B,2770.965174
35598,B,1596.733328
35602,D,2751.816377
35606,B,2101.212558
35607,A,1706.188249
35607,B,2373.516164
35610,C,1997.717518
35612,D,2396.135946
35613,B,1241.753952
35613,C,2270.744474
35615,C,1875.673695
35615,C,2881.501212
35616,D,2885.261998
35617,D,1776.057982
35620,D,1941.723225
35621,D,1599.656654
35624,B,1804.781065
35626,C,2515.85489
35627,A,3800.474596
35627,D,1961.681811
35631,C,1823.762041
35632,D,2799.647289
35636,D,2442.137973
35643,C,2412.578699
35645,D,1874.109276
35647,B,1972.294717
35649,D,2644.144744
35650,A,2231.417997
35653,C,1664.80254
35653,D,1894.974651
35664,D,1423.836221
35667,D,2712.179669
35672,C,2074.135767
35677,C,2352.596493
35680,C,1676.054892
35683,C,1828.537441
35688,B,1578.593745
35689,A,2782.747749
35695,B,2538.862938
35700,B,2090.402138
35701,C,2537.8707
35705,A,1571.076662
35706,A,2316.962732
35713,C,2234.685134
35719,C,1748.803425
35722,D,2875.514298
35722,D,1162.847668
35727,A,2871.10214
35734,D,2316.09913
35740,A,1413.048991
35742,B,1705.581937
35753,B,1846.808033
35753,D,2394.863527
35758,B,1904.305586
35759,A,1238.450377
35762,D,2189.998413
35767,B,1590.865488
35772,B,1562.056511
35775,C,2367.701102
35786,B,2201.907142
35787,A,1939.11064
35787,B,1556.47502
35788,A,2246.296549
35797,D,2172.572455
35798,A,1683.33753
35799,A,1473.777065
35800,C,2532.625811
35804,B,1820.733488
35811,A,2210.893718
35812,A,2627.658452
35823,B,2936.129512
35825,A,2810.181002
35829,C,2252.402428
35834,A,1700.267943
35842,D,1307.218217
35843,B,1419.322038
35844,D,1600.979273
35847,D,2896.846773
35851,A,2104.334579
35856,A,2530.760614
35857,A,2399.936148
35861,A,829.6876574
35861,C,2196.800823
35866,A,2489.50162
35870,D,2338.417017
35872,B,2713.607233
35879,C,1881.521165
35879,D,2177.797699
35882,B,2559.011626
35890,D,3643.539374
35895,B,2743.49438
35895,D,2579.25211
35896,B,2340.147911
35897,C,1843.694914
35902,D,2360.905148
35906,C,2745.633882
35912,A,2058.242496
35916,A,1571.283596
35921,A,2400.819242
35921,C,2731.80288
35922,B,2021.82969
35924,B,1978.030335
35926,B,2731.509829
35926,D,2507.338916
35931,B,1963.076433
35932,D,2096.018436
35935,B,1802.623343
35941,A,1393.756668
35941,B,2749.809103
35941,C,1437.438622
35941,D,2142.254725
35943,D,1326.707054
35951,D,1115.757164
35951,D,1886.161915
35952,D,2078.255981
35956,D,1933.00127
35965,D,1506.20902
35967,D,2143.479243
35969,B,2009.758996
35970,B,2437.879958
35971,A,1955.731013
35978,C,2527.847144
35980,A,2875.153415
35990,B,1974.487681
35991,B,1815.961819
35991,D,2080.438955
35994,B,2276.806326
35995,A,2874.972536
35995,D,2125.366523
35996,C,2037.788644
35998,A,1757.63203
35999,A,683.5786433
36000,C,1877.063624
36000,C,2719.942121
36003,C,2056.525119
36004,C,1626.196983
36004,D,2589.973569
36009,C,2962.6098
36014,A,1550.422419
36015,D,2767.173902
36016,B,1696.229344
36022,B,3045.592324
36024,D,1790.704048
36031,D,2974.787682
36032,A,2182.260953
36035,D,3127.465759
36036,B,2547.651473
36040,B,2339.398848
36043,A,2362.997943
36045,B,1712.497357
36048,C,2031.124626
36052,A,2510.604714
36052,D,1691.239184
36056,C,2657.806065
36056,D,2315.007367
36057,C,3729.544479
36057,D,1979.482547
36061,C,2232.959349
36062,D,2395.282783
36063,A,1720.477362
36065,C,2233.568361
36067,B,1000.577439
36067,B,2617.071376
36067,D,1168.089936
36072,A,2207.000648
36073,B,1818.428978
36075,A,2237.464984
36083,C,1594.620309
36084,D,2859.984058
36085,B,1601.194247
36086,C,2997.690551
36088,B,1512.369325
36093,A,2965.624662
36093,A,1667.841005
36099,C,2131.11168
36101,C,2834.930905
36102,D,2336.262737
36105,A,2141.433796
36107,B,2035.831166
36120,D,2390.447908
36124,B,2575.33426
36124,D,2510.268602
36126,C,2102.241086
36128,A,1788.453752
36130,C,2264.751005
36135,D,2837.814138
36139,B,2905.843566
36145,D,2496.923289
36148,B,1959.639151
36148,C,1578.683477
36148,C,2682.298485
36149,B,2406.814455
36150,D,1871.247037
36152,A,2149.82831
36160,D,1551.197855
36163,A,1835.116578
36164,D,2486.699807
36165,A,2759.969555
36166,C,3525.281384
36168,C,1859.883063
36169,B,2671.467141
36171,B,1720.462012
36175,A,1901.169712
36175,C,2649.937952
36175,D,1860.52073
36178,C,1489.926868
36179,B,1434.299732
36179,D,2028.098118
36180,D,2631.039079
36181,B,1853.007367
36181,C,1128.731995
36184,C,1860.530596
36188,D,3063.070692
36189,B,1623.088824
36191,A,2043.466475
36196,A,1865.243802
36196,C,1662.297978
36198,C,2578.269144
36199,A,2802.43079
36200,C,2344.472809
36200,C,2125.995355
36204,C,2926.799704
36204,C,1884.506846
36208,C,1328.17243
36210,C,2304.883472
36214,D,2671.224476
36216,A,2046.945359
36226,A,2334.478984
36227,A,3262.832472
36233,A,1776.072948
36234,D,2946.234784
36244,B,1593.035325
36245,A,2830.034827
36250,B,2517.003267
36251,B,2104.005526
36255,C,2459.111967
36258,D,1969.199432
36262,B,1046.108106
36263,A,2228.160018
36264,C,1957.052862
36264,D,1409.533451
36266,B,2207.461715
36267,A,2712.945096
36267,B,1701.332451
36267,B,2619.613459
36274,A,2667.284944
36275,D,1608.573655
36279,D,2515.270055
36280,C,1749.115203
36282,C,2601.914722
36288,A,2346.493636
36291,B,1955.837666
36296,D,1816.159233
36299,A,1401.643826
36301,B,2302.914993
36301,C,1428.449769
36302,C,2431.087844
36303,B,2653.287593
36309,A,1753.090091
36309,D,1725.863435
36313,A,2447.367024
36316,B,2456.451781
36318,B,1813.669942
36318,C,2982.377243
36320,C,1054.596784
36321,B,1800.745249
36322,C,1893.96187
36323,A,2683.540824
36323,B,2204.641067
36327,B,2484.40017
36327,C,1844.859892
36328,A,2754.305648
36329,A,2416.883823
36335,A,2771.134933
36340,A,1859.562665
36343,B,1419.523847
36349,B,1512.772099
36352,D,2093.749514
36353,A,1483.72558
36355,A,2591.685184
36358,A,2878.749534
36359,C,2066.418068
36363,B,1243.473341
36365,C,2809.497748
36368,C,1547.04532
36368,D,1773.210336
36371,A,1972.484418
36381,D,2463.821799
36385,A,2058.171765
36385,C,1832.207446
36385,D,2197.624821
36387,A,1846.616373
36390,D,2360.379459
36391,C,1947.122981
36392,A,1838.986792
36396,C,1191.506682
36398,C,1931.411625
36400,D,1537.908008
36402,C,1877.506933
36403,B,2158.464491
36405,B,1498.819311
36412,D,2362.594108
36415,D,1492.455729
36416,B,1567.751651
36417,A,1593.273619
36420,B,1807.487568
36420,D,2042.671236
36422,C,1304.134529
36432,C,2634.294258
36432,C,1401.114115
36437,A,1313.746707
36440,D,2078.223546
36441,A,1607.503192
36442,B,2255.793838
36444,D,2698.082723
36445,C,2739.362883
36452,C,2185.338968
36456,A,2576.624134
36463,D,2146.578997
36464,A,2130.831474
36464,C,1526.471715
36465,A,2518.789856
36469,A,2075.432154
36473,D,1696.941193
36480,A,2377.333694
36488,B,1798.082041
36488,C,2392.201989
36491,A,1770.187541
36492,D,2288.092972
36494,C,2450.478392
36499,B,1819.986128
36499,B,1766.347007
36501,A,2405.288495
36509,D,2496.585618
36510,C,1755.442063
36514,B,1278.639396
36515,C,1785.190283
36516,C,2014.935622
36517,A,1471.159719
36518,D,1410.951817
36520,A,3122.937935
36530,C,2000.942715
36530,D,2385.384599
36531,A,2135.14227
36532,C,1167.966359
36540,C,2454.322874
36541,C,1038.133794
36542,B,2077.476902
36544,D,1815.976197
36546,D,2385.23283
36548,C,1993.205925
36552,B,2120.81954
36554,D,2290.115753
36558,C,2623.4204
36559,C,2338.896678
36561,B,2487.644008
36563,C,2595.602132
36566,D,2575.889416
36575,A,2860.054301
36576,B,1394.366164
36576,C,2065.736496
36577,A,2184.210466
36578,A,1461.345087
36579,B,1831.936538
36580,B,1232.035989
36580,D,2286.817155
36588,C,1397.802397
36593,A,2298.156416
36594,C,2490.649551
36598,D,2460.896657
36606,C,1879.647244
36607,A,1356.263551
36609,A,1555.464026
36612,D,2440.675965
36617,A,1744.705913
36619,A,1561.095246
36619,C,2826.991864
36621,A,2538.972311
36626,C,2892.956594
36627,A,2478.03054
36631,D,2346.270412
36646,C,1629.982193
36649,D,2070.691203
36650,C,2169.295815
36651,A,1973.723705
36651,B,1647.15178
36652,B,2004.267908
36658,C,2175.810071
36660,B,1487.643919
36664,D,2783.415076
36665,D,2662.958425
36667,D,1972.685182
36669,A,2305.784678
36672,B,1609.114974
36676,A,2199.421998
36680,A,1999.929335
36688,B,1515.421007
36700,C,1825.291381
36707,B,2040.255276
36708,A,2059.617645
36708,B,1798.173705
36711,D,2143.171271
36712,D,2545.931693
36719,A,2410.522719
36719,D,2776.370095
36719,D,1030.743599
36725,C,1796.806477
36733,C,2469.477926
36737,D,2420.583456
36742,A,2137.807506
36747,C,1657.056323
36756,A,2706.955681
36756,B,2352.68679
36765,C,1528.388798
36765,C,2670.341772
36766,B,2212.656971
36767,B,2849.731554
36785,D,3306.781287
36795,B,2032.1561
36795,D,2785.080204
36798,A,1767.735808
36799,C,2117.000403
36804,A,2647.919058
36804,C,2235.74151
36806,A,2209.435606
36808,C,1226.883004
36809,A,1121.030545
36811,A,1257.70809
36811,C,2100.379213
36820,B,2170.779172
36822,B,1625.97551
36826,A,2038.51575
36827,C,2404.776349
36828,A,1632.29567
36829,D,2224.160838
36833,D,1322.031866
36836,C,646.0722187
36837,A,2842.613726
36838,A,1911.192348
36840,A,426.1632861
36844,B,1914.235042
36851,C,1379.363298
36855,A,2182.290407
36859,C,2356.072482
36861,A,1988.129289
36863,C,1710.764058
36866,B,2196.05009
36866,B,1768.15205
36866,C,1544.360341
36868,C,2001.694485
36870,C,2907.838969
36877,D,1995.369161
36878,B,2037.113408
36879,B,2039.964126
36879,B,2042.239901
36881,A,2962.215308
36888,A,1981.18882
36891,D,1796.012517
36897,A,1543.283533
36897,C,2072.526896
36902,B,1311.009293
36905,D,2683.288432
36907,D,2731.67754
36908,A,2782.425072
36912,D,1498.788925
36918,A,2453.513033
36920,D,2195.652616
36927,A,2029.992869
36928,B,1979.214101
36929,C,2423.373392
36931,C,1514.584037
36936,A,1492.421529
36939,A,2007.208378
36941,B,2502.841277
36944,D,2631.810635
